taxon	method	feature	func	category	score	preserved_ann	new_ann	map_type	UniRef90	description	taxa_rank	taxa_lineage
Alistipes_shahii	finalized	Cluster_147733	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SU	UniRef90_D4IMS2	Cation diffusion facilitator family transporter	Terminal	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii|t__Alistipes_shahii_WAL_8301
Alistipes_shahii	finalized	Cluster_147746	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SU	UniRef90_D4IQ87	Hemolysins and related proteins containing CBS domains	Terminal	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii|t__Alistipes_shahii_WAL_8301
Alistipes_shahii	finalized	Cluster_1477493	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SU	UniRef90_D4IJA5	Uncharacterized protein	Terminal	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii|t__Alistipes_shahii_WAL_8301
Alistipes_shahii	finalized	Cluster_1479697	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SU	UniRef90_D4IL30	SusD family	Terminal	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii|t__Alistipes_shahii_WAL_8301
Alistipes_shahii	finalized	Cluster_1481011	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SC	UniRef90_D4IQ67	Peroxiredoxin	Terminal	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii|t__Alistipes_shahii_WAL_8301
Alistipes_shahii	finalized	Cluster_1482552	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	UPI	UniRef90_UPI000308124E	hypothetical protein	Species	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii
Alistipes_shahii	finalized	Cluster_148437	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SU	UniRef90_D4IIM0	Uncharacterized protein	Terminal	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii|t__Alistipes_shahii_WAL_8301
Alistipes_shahii	finalized	Cluster_148503	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SU	UniRef90_D4INB7	Uncharacterized protein	Terminal	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii|t__Alistipes_shahii_WAL_8301
Alistipes_shahii	finalized	Cluster_148539	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SU	UniRef90_D4IJP3	ATPase components of ABC transporters with duplicated ATPase domains	Terminal	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii|t__Alistipes_shahii_WAL_8301
Alistipes_shahii	finalized	Cluster_148676	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SU	UniRef90_D4IIN8	Ribosome maturation factor RimP	Terminal	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii|t__Alistipes_shahii_WAL_8301
Alistipes_shahii	finalized	Cluster_1487198	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SU	UniRef90_D4IPK2	Lysophospholipase L1 and related esterases	Terminal	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii|t__Alistipes_shahii_WAL_8301
Alistipes_shahii	finalized	Cluster_1487199	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SU	UniRef90_D4IPK3	Lysophospholipase L1 and related esterases	Terminal	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii|t__Alistipes_shahii_WAL_8301
Alistipes_shahii	finalized	Cluster_1487200	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SU	UniRef90_D4IPK4	FAD binding domain	Terminal	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii|t__Alistipes_shahii_WAL_8301
Alistipes_shahii	finalized	Cluster_1487201	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SU	UniRef90_D4IPK5	Glycoside hydrolase 97	Terminal	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii|t__Alistipes_shahii_WAL_8301
Alistipes_shahii	finalized	Cluster_1487202	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SU	UniRef90_D4IPK6	Predicted phosphohydrolases	Terminal	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii|t__Alistipes_shahii_WAL_8301
Alistipes_shahii	finalized	Cluster_148822	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SC	UniRef90_D4ING2	NAD kinase	Terminal	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii|t__Alistipes_shahii_WAL_8301
Alistipes_shahii	finalized	Cluster_1488227	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SC	UniRef90_D4IK31	Probable nicotinate-nucleotide adenylyltransferase	Terminal	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii|t__Alistipes_shahii_WAL_8301
Alistipes_shahii	finalized	Cluster_148825	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SC	UniRef90_D4ING1	Pyridoxine 5'-phosphate synthase	Terminal	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii|t__Alistipes_shahii_WAL_8301
Alistipes_shahii	finalized	Cluster_1488266	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SU	UniRef90_D4IK38	N-acetyl-beta-hexosaminidase	Terminal	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii|t__Alistipes_shahii_WAL_8301
Alistipes_shahii	finalized	Cluster_149112	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	UPI	UniRef90_UPI0005C626A9	undecaprenyl/decaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase	Species	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii
Alistipes_shahii	finalized	Cluster_1491271	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SU	UniRef90_D4IK07	Transcriptional regulator	Terminal	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii|t__Alistipes_shahii_WAL_8301
Alistipes_shahii	finalized	Cluster_1491739	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SU	UniRef90_D4IQB3	Uncharacterized protein	Terminal	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii|t__Alistipes_shahii_WAL_8301
Alistipes_shahii	finalized	Cluster_149533	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SU	UniRef90_D4IJR1	Pyrimidine reductase, riboflavin biosynthesis	Terminal	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii|t__Alistipes_shahii_WAL_8301
Alistipes_shahii	finalized	Cluster_14963	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SU	UniRef90_D4IL94	Uncharacterized protein	Terminal	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii|t__Alistipes_shahii_WAL_8301
Alistipes_shahii	finalized	Cluster_1496744	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SU	UniRef90_D4IQ50	Fe2+-dicitrate sensor, membrane component	Terminal	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii|t__Alistipes_shahii_WAL_8301
Alistipes_shahii	finalized	Cluster_1498029	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SU	UniRef90_D4IQA5	Uncharacterized protein	Terminal	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii|t__Alistipes_shahii_WAL_8301
Alistipes_shahii	finalized	Cluster_149806	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SU	UniRef90_D4IKT8	Uncharacterized protein	Terminal	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii|t__Alistipes_shahii_WAL_8301
Alistipes_shahii	finalized	Cluster_149837	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SU	UniRef90_D4IQL4	Uncharacterized protein	Terminal	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii|t__Alistipes_shahii_WAL_8301
Alistipes_shahii	finalized	Cluster_149838	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SU	UniRef90_D4IQL6	Uncharacterized protein	Terminal	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii|t__Alistipes_shahii_WAL_8301
Alistipes_shahii	finalized	Cluster_1498793	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SC	UniRef90_D4IM09	Ribosomal RNA small subunit methyltransferase H	Terminal	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii|t__Alistipes_shahii_WAL_8301
Alistipes_shahii	finalized	Cluster_1501550	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SU	UniRef90_D4IJC6	Uncharacterized protein	Terminal	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii|t__Alistipes_shahii_WAL_8301
Alistipes_shahii	finalized	Cluster_150215	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SU	UniRef90_D4IKX6	Ribosomal-protein-alanine acetyltransferase	Terminal	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii|t__Alistipes_shahii_WAL_8301
Alistipes_shahii	finalized	Cluster_150279	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SC	UniRef90_D4IM62	Octanoyltransferase	Terminal	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii|t__Alistipes_shahii_WAL_8301
Alistipes_shahii	finalized	Cluster_150308	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SU	UniRef90_D4IM59	Nitroreductase	Terminal	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii|t__Alistipes_shahii_WAL_8301
Alistipes_shahii	finalized	Cluster_1504619	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SU	UniRef90_D4IPX0	Uncharacterized protein	Terminal	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii|t__Alistipes_shahii_WAL_8301
Alistipes_shahii	finalized	Cluster_1505569	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SU	UniRef90_D4IL37	Lauroyl/myristoyl acyltransferase	Terminal	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii|t__Alistipes_shahii_WAL_8301
Alistipes_shahii	finalized	Cluster_1505570	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SU	UniRef90_D4IL38	Predicted glycosyltransferases	Terminal	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii|t__Alistipes_shahii_WAL_8301
Alistipes_shahii	finalized	Cluster_1509199	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SU	UniRef90_D4IPT1	Uncharacterized protein	Terminal	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii|t__Alistipes_shahii_WAL_8301
Alistipes_shahii	finalized	Cluster_1509444	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SU	UniRef90_D4IPH1	Helix-turn-helix	Terminal	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii|t__Alistipes_shahii_WAL_8301
Alistipes_shahii	finalized	Cluster_151085	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SC	UniRef90_D4ILW9	Thiol:disulfide interchange protein	Terminal	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii|t__Alistipes_shahii_WAL_8301
Alistipes_shahii	finalized	Cluster_1519869	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SC	UniRef90_D4ILX0	RNA polymerase sigma factor, sigma-70 family	Terminal	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii|t__Alistipes_shahii_WAL_8301
Alistipes_shahii	finalized	Cluster_1520121	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SC	UniRef90_D4IL27	RNA polymerase sigma factor, sigma-70 family	Terminal	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii|t__Alistipes_shahii_WAL_8301
Alistipes_shahii	finalized	Cluster_1522231	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SU	UniRef90_D4INM9	Uncharacterized protein	Terminal	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii|t__Alistipes_shahii_WAL_8301
Alistipes_shahii	finalized	Cluster_1523939	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SU	UniRef90_D4IMX7	Fe2+-dicitrate sensor, membrane component	Terminal	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii|t__Alistipes_shahii_WAL_8301
Alistipes_shahii	finalized	Cluster_152643	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SU	UniRef90_D4IIQ6	Predicted transcriptional regulator	Terminal	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii|t__Alistipes_shahii_WAL_8301
Alistipes_shahii	finalized	Cluster_152802	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SC	UniRef90_D4IQI1	A/G-specific DNA-adenine glycosylase	Terminal	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii|t__Alistipes_shahii_WAL_8301
Alistipes_shahii	finalized	Cluster_1529485	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SU	UniRef90_D4ILY3	Uncharacterized protein	Terminal	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii|t__Alistipes_shahii_WAL_8301
Alistipes_shahii	finalized	Cluster_15303	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SU	UniRef90_D4IJB0	Uncharacterized protein	Terminal	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii|t__Alistipes_shahii_WAL_8301
Alistipes_shahii	finalized	Cluster_153129	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SU	UniRef90_D4INE9	Cell division protein FtsI/penicillin-binding protein 2	Terminal	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii|t__Alistipes_shahii_WAL_8301
Alistipes_shahii	finalized	Cluster_153256	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SU	UniRef90_D4IMV2	Relaxase/Mobilisation nuclease domain	Terminal	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii|t__Alistipes_shahii_WAL_8301
Alistipes_shahii	finalized	Cluster_153428	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SU	UniRef90_D4IPE3	Uncharacterized protein	Terminal	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii|t__Alistipes_shahii_WAL_8301
Alistipes_shahii	finalized	Cluster_153525	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SU	UniRef90_D4IPE2	Uncharacterized protein	Terminal	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii|t__Alistipes_shahii_WAL_8301
Alistipes_shahii	finalized	Cluster_153690	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SU	UniRef90_D4IQD2	Uncharacterized protein	Terminal	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii|t__Alistipes_shahii_WAL_8301
Alistipes_shahii	finalized	Cluster_153709	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SU	UniRef90_D4IQ10	Glycosyl hydrolases family 18	Terminal	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii|t__Alistipes_shahii_WAL_8301
Alistipes_shahii	finalized	Cluster_1540046	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SU	UniRef90_D4IJB8	Uncharacterized protein	Terminal	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii|t__Alistipes_shahii_WAL_8301
Alistipes_shahii	finalized	Cluster_154021	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SU	UniRef90_D4IQU9	Subtilisin-like serine proteases	Terminal	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii|t__Alistipes_shahii_WAL_8301
Alistipes_shahii	finalized	Cluster_154525	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SU	UniRef90_D4INP8	Transporter, CPA2 family (2.A.37)	Terminal	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii|t__Alistipes_shahii_WAL_8301
Alistipes_shahii	finalized	Cluster_1548956	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SU	UniRef90_D4IL06	Uncharacterized protein	Terminal	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii|t__Alistipes_shahii_WAL_8301
Alistipes_shahii	finalized	Cluster_155376	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SU	UniRef90_D4IMU6	MORN repeat variant	Terminal	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii|t__Alistipes_shahii_WAL_8301
Alistipes_shahii	finalized	Cluster_1554299	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SU	UniRef90_D4ILU4	Folylpolyglutamate synthase/dihydrofolate synthase	Terminal	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii|t__Alistipes_shahii_WAL_8301
Alistipes_shahii	finalized	Cluster_1556867	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SU	UniRef90_D4IQ26	Uncharacterized protein	Terminal	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii|t__Alistipes_shahii_WAL_8301
Alistipes_shahii	finalized	Cluster_1557286	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SU	UniRef90_D4IM56	Uncharacterized protein	Terminal	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii|t__Alistipes_shahii_WAL_8301
Alistipes_shahii	finalized	Cluster_155762	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SU	UniRef90_D4INZ1	Predicted metal-binding, possibly nucleic acid-binding protein	Terminal	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii|t__Alistipes_shahii_WAL_8301
Alistipes_shahii	finalized	Cluster_1559090	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SU	UniRef90_D4IMR7	Uncharacterized protein	Terminal	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii|t__Alistipes_shahii_WAL_8301
Alistipes_shahii	finalized	Cluster_156208	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SC	UniRef90_D4IJ02	Protein translocase, SecG subunit	Terminal	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii|t__Alistipes_shahii_WAL_8301
Alistipes_shahii	finalized	Cluster_156270	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SU	UniRef90_D4ILR4	Uncharacterized protein	Terminal	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii|t__Alistipes_shahii_WAL_8301
Alistipes_shahii	finalized	Cluster_1563621	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SU	UniRef90_D4IJ04	Uncharacterized protein	Terminal	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii|t__Alistipes_shahii_WAL_8301
Alistipes_shahii	finalized	Cluster_15657	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SU	UniRef90_D4IQJ1	Uncharacterized protein	Terminal	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii|t__Alistipes_shahii_WAL_8301
Alistipes_shahii	finalized	Cluster_1567557	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SU	UniRef90_D4IJ40	Glycosidases	Terminal	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii|t__Alistipes_shahii_WAL_8301
Alistipes_shahii	finalized	Cluster_156759	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SU	UniRef90_D4IL49	Uncharacterized protein	Terminal	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii|t__Alistipes_shahii_WAL_8301
Alistipes_shahii	finalized	Cluster_156878	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SU	UniRef90_D4IM73	Asparaginase	Terminal	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii|t__Alistipes_shahii_WAL_8301
Alistipes_shahii	finalized	Cluster_1571715	GO:0000272:[BP] polysaccharide catabolic process	BP	0.78	0	1	SU	UniRef90_D4IMU1	Uncharacterized protein	Terminal	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii|t__Alistipes_shahii_WAL_8301
